Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Portugal,PRT,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,28900000,56000000,73000000,95000000,106000000,115351290.5,62999101.2,57914757.95,65993577.46,78304050.82,156950738.2,174486586.1,144033051.6,146837896.8,198221489.4,274036105.2,238151215.9,465868832.5,921583433.4,1736891397,2609986421,2448454131,1873428553,1533880551,1269714976,684572213.8,1571447865,2710655380,6071328303,740701804.3,7292581671,6113785654,587893729.7,10354679114,2485161769,3367937007,13394502768,6014642427,7819075463,5585829214,8966915539,9821076890,21396375527,15745220666,12045808665,1270014233,7354810293,10663828803,7815679195,8270971798,
Paraguay,PRY,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,4752000,7100000,3481000,9200000,23656000,24400000,22000000,21700000,24600000,50200000,31700000,31900000,36600000,4900000,5200000,700000,600000,5300000,8400000,12800000,76900000,86100000,117500000,75000000,137100000,94500000,139800000,230900000,340600000,87200000,107800000,99200000,90400000,-57700000,93979000,7300000,187800000,105000000,337856000,26913000,555544000,463994000,727144000,312567000,549690000,480469114.4,492762511.3,603320572.2,386916058.1,391823179.8,
West Bank and Gaza,PSE,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122600000,177200000,163000000,208973104.7,189721782,62005481.83,19176400.67,9440000,12872000,20520000,36242000,18587960,19596000,51508000,300468000,179941047.8,238840690.6,62985366.11,189560177,159711665.3,104937726.7,296473530.8,183950642.9,210694555.5,121633487.4,
Pacific island small states,PSS,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,6420000,6350000,8545000,19215000,16200000,25274773.96,22353282.38,24225491.32,22048448.86,18584933.65,43603061.38,43798368.96,44950821.86,37247803.5,21061983.51,11699489.76,11369610.28,38322558.48,44532113.96,49701126.18,1163518.034,4617566.224,86068193.5,50677280.66,6521629.638,15033847.99,-31527042.24,24403209.3,53007496.78,-123088717.3,35495863.16,58756655.35,54252426.59,64319930.41,285390870,206367090,740362873.9,621287211.3,870365447.4,423399726.4,397639793,418432765,423565784.1,428421735.3,520297950.4,330503566.4,515683128.9,506715777,593599616.5,425605355.5,
Post-demographic dividend,PST,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,8799315075,10664217885,12026344024,15741590597,22192028975,17145483605,15435877490,20697912292,25443945047,34240406540,47724268438,49052914959,41651037868,37799457387,43960964590,31537025943,69849262703,1.27457E+11,1.45167E+11,1.76024E+11,2.13127E+11,1.39816E+11,1.3812E+11,1.63431E+11,1.85507E+11,2.59676E+11,2.82902E+11,3.52547E+11,6.02717E+11,9.88349E+11,1.3296E+12,6.88537E+11,5.40881E+11,5.04165E+11,7.27921E+11,1.15838E+12,1.613E+12,2.32808E+12,1.62766E+12,7.25759E+11,1.04656E+12,1.37987E+12,1.07511E+12,1.11799E+12,9.5486E+11,1.52974E+12,1.81575E+12,1.42093E+12,4.36063E+11,9.20946E+11,
French Polynesia,PYF,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,,,,,,,450000,240000,460000,150000,,130000,5000000,-4000000,1000000,210000,-30000,-90000,2010000,41540000,22160000,33820000,30000,-3240000,1550000,2080000,3550000,14370000,10730000,4430000,9874718.998,23688754.46,10930935.86,58213238.5,6420023.009,7818937.09,30649550.54,58249411.64,13884094.47,21843717.56,64303751.42,133839517.3,147199569.6,99207173.35,61928773.31,26007149.16,61544514.32,79265983.72,-45315626.95,32625026.51,
Qatar,QAT,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,5690000,27340000,10000,1320000,12970000,9120000,200000,2020000,8910000,4570000,10840000,3780000,3710000,950000,-14940000,7970000,-1470000,-2970000,-20630000,-1500000,4880000,42540000,39580000,72050000,131850000,93560000,338870000,418330000,347300000,113250000,251600000,295520000,623920000,624920000,1198970000,2500000000,3500000000,4700000000,3778626374,8124736264,4670329670,938516483.5,395879120.9,-840384615.4,1040384615,1070879121,773901098.9,985989011,-2186263736,-2812637363,
Romania,ROU,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,40000000,77000000,94000000,341000000,419000000,263000000,1215000000,2031000000,1041000000,1037000000,1157000000,1144000000,1844000000,6443000000,6498650463,11006614842,10103086514,13667824245,4637684880,3213737652,2370097223,3047569714,3854819398,3869197075,4317731472,6252035766,5952909608,7343560129,6911103583,
Russian Federation,RUS,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1161000000,1210782000,689570000,2065720000,2579330000,4864650000,2761360000,3256530000,2678030000,2847300000,3473830000,7928630000,15402990000,15508050000,37594770000,55873680000,74782910000,36583100000,43167780000,55083630000,50587560000,69218890000,22031340000,6852970000,32538900000,28557440000,8784850000,31974770000,
Rwanda,RWA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,60000,1700000,500000,2000000,2200000,3000000,5860000,4950000,4690000,12570000,16420000,18030000,20700000,11120000,15070000,14620000,17580000,17550000,21050000,15540000,7660000,4580000,5500000,5840000,1000,2000000,2220000,2590000,7100000,1740000,8100000,18500000,1500000,4700000,7700000,7960000,30643966.48,82283165.86,102290000,118670000,250504802.9,119105385.8,254963244.4,257642420.2,314742419,223334652.8,266300000,270110771.4,301552668.1,420159000,
South Asia,SAS,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,68390000,49410000,35360000,36810000,65310000,18329797.66,6115099.625,-14115363.2,60917584.88,148025869.4,203483500,254549302.9,203630700.5,72919902.72,107619291.4,258841332.4,262189951,411296932.3,327182328.4,487509138.4,541686874.4,390731743.5,746299992.6,1114335940,1580619702,2931339015,3512002809,4895320824,3547667680,3080367825,4367540968,5798481655,6354963508,4820712731,7477232653,10888782988,25539643966,32472490181,51156328359,39495301323,31698961379,40646167618,27781340462,33525285629,40326751703,49718769794,50932456613,46334263754,48656050502,56703048645,
Saudi Arabia,SAU,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,7360000,-111437265.4,33777644.42,-625912388.7,-3732394367,1864901265,-396600566.7,782964286,555954027.6,-1270516965,-3192312800,6498136246,11128383580,4943904678,4849863063,491422763.2,965935919.1,-1173333333,-328000000,-653333333.3,1861333333,160000000,-78933333.33,1367200000,349333333.3,-1874666667,-1127466667,3039466667,4283466667,-778933333.3,-1881066667,19640000,-614133333.3,-586506666.7,-334320000,12097333333,18293173333,24318560000,39455863929,36457666667,29232706667,16308280000,12182373333,8864693333,8011786667,8141026667,7452533333,1418843614,4247107441,4562572837,
Sudan,SDN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,1660000,,610000,260000,-1160000,1300000,5840000,8270000,5990000,-2660000,8850000,19330000,16790000,6320000,9076923.077,-3040000,-8170000,11650000,2020000,3488888.889,-31130000,-620000,90000,-160000,99180000,12000000,400000,97900000,370700000,370800000,392200000,574000000,713180000,1349190000,1511070000,1561689997,1841833814,1504379838,1653120315,1726298403,2063730998,1734376994,2311460740,1687884179,1251280889,1728373403,1063767535,1065298481,1135787164,,
Senegal,SEN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,5000000,9800000,15200000,4900000,10261537.61,22537140.75,35865169.59,27963239.84,-5007625.323,8931860.256,14483180.8,34372171.17,28057895.81,-34692149.79,29087552.6,-15803661.97,-8431851.638,-3959584.786,14940495.59,26801810.53,56893144.78,-7550329.09,21383359.76,-812254.2195,66876235.54,31673945.42,13955558.76,178810136.3,71105812.05,161686935.9,81643690.12,45083429.81,82692671.57,86499780.37,137583476.9,167944230.5,289840300.3,351458732.4,455739868,331473910.3,272092888.5,338661995.6,276159533,311366768.8,403098056.4,409166125.8,472409799.8,588292998,847841574.8,983338154,
Singapore,SGP,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,93000000,116000000,161066666.7,352816700.9,340190955.7,291823050.8,230690621.7,291465114.5,299908752.2,836031838.2,1235750842,1659967735,1601850446,1133905966,1301871313,1046746813,1710283593,2836204782,3654794589,2886591947,5574738855,4887094440,2204342221,4686312017,8550165227,11942852103,11432363956,15701783679,5958646074,18852989359,15515295182,17006818857,6157194144,17051420153,24390254966,19316058814,39129332047,47337947783,13598298537,23436064060,55322434162,49155657316,55310807548,64389514904,68698472831,69774553125,70721187918,97766497094,91035666405,1.05466E+11,
Solomon Islands,SLB,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,,-170000,-10000,700000,-50000,7854773.957,4888282.38,4435491.323,4578448.86,3464345.96,2410140.22,229841.1266,1029755.42,435328.3545,1962762.257,675325.8448,3100775.194,10482747.15,1680658.818,11599300.84,10439803.07,14513306.93,14173013.22,23370838.21,2096398.903,2025896.239,5944439.122,33871933.24,8804628.106,9900495.542,2004350.292,-8617173.107,145800.7449,-1009361.681,-3005254.994,548149.3494,44307544.56,85983505.99,75177085.38,48583116.34,165920898.3,120052792.5,23881499.3,53434351.38,21022029.97,32222728.56,37343622.77,42883975.63,24992541.52,32787092.72,
Sierra Leone,SLE,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,8200000,5200000,3800000,6240000,10500000,10100000,8500000,5058889.549,24258785.87,16083672.27,-18670264.71,7505833.384,4682515.644,1697315.442,5856690.373,-30957002.26,-140310793.7,39409532.64,-23088456.54,22356434.27,32434698.87,7504465.13,-5599050.407,-7462923.506,-2874187.61,7287055.908,663927.9052,1800032.094,104884.9527,533201.7881,39000824.52,9835742.022,10413409.46,8615049.668,61153314.19,90731669.74,58869143.91,95470171.32,53095074.15,110430202.5,238404157.8,950477689,722447242.9,429664580.1,375089628.5,252435829.4,137965732.5,198174760.5,217812919,367700000,
El Salvador,SLV,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,3700000,7000000,6600000,6000000,20100000,13100000,12960000,18640000,23360000,-9960000,5880000,-5720000,-1000000,28080000,12360000,12400000,24133631.48,18320000,16960000,14360000,1898272.086,25180498.96,15309478.72,16432044.02,,38037218.6,,59043540.33,1102684180,215800000,173400000,278900000,470000000,141200000,363270000,511140000,241130000,1550510000,903050000,368730000,-113160683.7,122500004.3,430126687.5,245179098.3,506295970.3,494541718.1,479469380.7,503801415.2,412743968.4,724753960.8,
San Marino,SMR,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,4500000,1700000,4500000,600000,700000,11790000,2200000,7780000,300000,10000,-30000,110000,-760000,-8230000,-14940000,-710000,3060000,64340000,-43390000,-41160000,5590000,-150000,-60000,2000000,1000000,1000000,1300000,1100000,40000,-810000,270000,40000,140000,-850000,-4790000,24000000,96000000,141000000,87000000,108000000,112000000,102000000,107330000,258000000,261000000,303000000,330000000,369000000,408000000,447000000,
Serbia,SRB,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4423192680,4055798182,2929226710,1693250319,4930532020,1275339756,2059297317,1999539187,2343139736,2355214637,2894615965,4071895068,4281889582,
Sub-Saharan Africa (excluding high income),SSA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,825369866.2,712060932.6,692638245.9,812109139.1,1411444681,1277459858,1007161709,836558950.1,909128791.4,764110868.5,244840284.7,1534284869,1448466778,843717582.5,923109110.4,980440654.9,593851689.3,1281158586,1463275040,2911392060,1100700758,2042660803,1843228150,2563877818,3527070144,3543809779,3204426937,7270783718,5954171113,8541305837,6585227764,15392223458,10791968849,13695604210,12581220013,19489123986,16188130170,28634112502,38234191962,36211711298,32353282546,41469122447,44349301990,40364395498,43894613962,44052325129,31341750577,27854255643,31371254574,28491734045,
South Sudan,SSD,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161000000,-793000000,1035825.73,150000,-7850000,1420000,60140000,-231840000,
Sub-Saharan Africa,SSF,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,829169866.2,715170932.6,695548245.9,818969139.1,1416784681,1285939858,1016639889,845894097.6,919838268.3,773361137.7,255531072,1545026116,1460228984,854463619.3,937809636.6,1000052323,615474971.6,1317723817,1510216501,2969625004,1161980881,2079621355,1866956370,2597446468,3577795221,3608386963,3269901241,7379460248,6019551275,8645875761,6875196000,15429288149,10871759713,13816660416,12633129602,19611630721,16435443923,29150800002,38791742144,36636643672,32943019709,42045694123,45551529070,40715053720,44458531557,44374673915,31761369199,28458717069,32050437413,29199715215,
Small states,SST,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,484718500,440511033.1,369790036.2,358677190.7,483158857,444985365.3,275864863.4,268234075.1,397901519.5,635443453.8,252750627.5,851372183.7,637916259.8,550166918.1,450793050.9,394360229.4,278346874,484039744.1,690378821,611889038.3,975965097,1602539113,2246352285,641702349.6,1866375135,3131223805,5107067128,4569676777,5051839692,5411790082,6285066758,6070540612,5471989113,8349907850,17102184590,38580530038,46218604255,64436620339,47243084270,86121034844,57280183863,61838750752,85391511246,36664251591,65545782403,40957624541,19187876357,25683017870,16867012447,38435140718,
Sao Tome and Principe,STP,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,240000,200000,-50000,0,,,-480000,,30000,320000,400000,4200000,3000000,3800000,3000000,3600000,3400000,3501000,15664000,38015839.46,36028527.82,79143388.76,15500000,50600000,32152348.55,22471527.03,12162344.82,26489982.13,27924059.14,23331087.12,34208489.03,23698321.49,28083273.26,
Suriname,SUR,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,-5000000,-6800000,3010000,14200000,7450000,1160000,1060000,-22600000,-13500000,-27400000,18100000,61700000,-11100000,81500000,-70900000,21300000,-60400000,-129600000,-171000000,-299700000,-76800000,18500000,-54300000,-46600000,-30200000,-20600000,19100000,-9200000,9100000,-61500000,-97200000,-26800000,-73600000,-76100000,-37300000,27900000,-163400000,-246700000,-231400000,-93400000,-247700000,145288761.2,169442185.1,186765030.6,-59673138.08,183665852.7,231666845.7,96075554.74,130960766.3,72402793.87,
Slovak Republic,SVK,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198834261.9,269877766.2,236132979.2,350826240,176706776.8,646612354.4,338895206.3,2183119136,1532584052,4212437461,969200518.9,4063498785,3923508331,5701436727,5058234422,4640891412,1521083444,2115832960,5431592592,1776566141,1003901609,-362908482.7,1520387926,4742874364,4225581974,2250850832,2312686694,
Slovenia,SVN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111000000,112600000,116900000,150400000,173300000,334500000,215700000,106600000,135800000,501200000,1849800000,535600000,763100000,970800000,692021551.7,1884506373,1080741792,-346971372.9,319143932.6,875946337.7,33537889.49,104022716.6,1019380613,1730147099,1446274235,1196228605,1538137615,1709955186,
Sweden,SWE,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,108250003.3,84100267.01,65306129.6,83963592.67,76586494.89,80215154.58,4864300.268,81453706.86,69712036.85,112469609.9,250911512.5,181117388.5,355014409,225698175.7,290015353,392953911.9,1082656171,639212993.1,1673425168,1812004571,1982424728,6350883200,-5418689.918,3704921362,6268780978,14939375567,5491883748,10271066269,23334866535,62910430888,22817836821,18217810086,18381645408,6007683416,16854649894,20782686616,22052656379,46143507533,41436553996,8960871621,625102142.5,6979353755,4273531542,1317032473,-8624265062,10254310464,15642242214,26347927028,-2101806714,24397856108,
Eswatini,SWZ,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,,,670000,60000,3532128.368,14469084.23,7359999.994,20009999.98,21734999.98,55461694.13,26449804.39,37033705.36,-13630304.1,-5654788.62,5016005.464,11621254.78,31115542.53,56285915.42,50583524.95,67183250.7,30108364.99,82134779.99,87306719.2,71920619.79,63262111.48,51756162.32,21715844.98,-15313929.48,152720441.7,98270489.56,90658006.19,29330084.35,92945313.17,-60190680.48,69582011.84,-45850344.68,121031132.7,37493846.24,105729374.7,65705859.52,135660413.7,98708321.72,26480002.33,81790158.4,25782635.17,31498094.37,26852077.65,-57647593.39,31130826.66,127970922,
Sint Maarten (Dutch part),SXM,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48480446.93,13508379.89,47357541.9,47709497.21,27770949.72,41553072.63,64248297.04,-133356665.3,55277704.1,
Seychelles,SYC,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,2200000,1810000,1350000,5840000,1730000,4580000,6335185.215,7064934.16,6328689.099,7506481.803,9519566.795,10069846.48,10014685.8,9122965.262,9773108.986,11646628.42,14197369.67,19404469.32,23202323.48,22429117.36,20239899.2,19582923.96,9014031.003,18836123.16,30736620.72,45884323.21,28812973.89,53398677.96,53209768.43,55216733.48,24326996.84,64740256.51,47717748.07,58425540.73,38014852.1,80729739.09,140555693.5,175923646.5,179825444.2,168251661.9,159795375,143240665.1,613208776.3,57289065.62,108355443.1,105893597.2,40854189.7,124465535.7,307664653.8,235678362.2,
Syrian Arab Republic,SYR,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,-100000,,10000,-45000,10000,140000,100000,90000,0,40000,-40000,40000,95000,-20000,50000,15000000,20000000,22000000,27000000,30000000,40000000,54000000,57000000,109000000,251000000,100000000,89000000,80000000,82000000,263000000,270000000,110000000,115000000,160000000,275000000,500000000,659000000,1241959115,1465623386,2569548272,1469196863,804162635.3,,,,,,,,,
Turks and Caicos Islands,TCA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-69533000,-69888000,16590000,22068000,42227000,26961666.67,
Chad,TCD,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,600000,300000,-100000,6100000,13800000,20300000,26800000,21153560.04,34136051.21,-1290000,-430000,-110000,-120000,-90000,9186265.628,53650093.6,28200501.06,8162068.47,1289247.26,18739324.37,9400000,4239527.508,1960770.974,15160901.58,27074698.97,32611570.12,39466173.53,44293940.57,21696680.41,24524970.81,115172421.5,459866391.8,924119210.1,712663454.9,466793492.1,-99342519.36,-278414000,-321655000,466131000,374900000,313000000,281900000,579793037.4,520200751.3,-675545915.4,559642022.5,244682121,363381636.4,460890506,566638950.9,
East Asia & Pacific (IDA & IBRD countries),TEA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,417482884.6,514955384.6,533905576.9,1023388712,1164907901,1873132206,1404310315,1001681449,1135772960,924555969,1376936767,2273131440,2402953612,2818960513,2825715519,2932261676,3113872509,3920937338,6738494060,8350289405,10389726609,13160916721,21338095435,38802115566,45467084630,50702277672,58558294983,63348869787,59496975477,53026891035,48076240453,52320355717,63360293929,68416161819,83222215168,1.2928E+11,1.52781E+11,1.93536E+11,2.11616E+11,1.55966E+11,2.98438E+11,3.37102E+11,3.04498E+11,3.61655E+11,3.2957E+11,3.06158E+11,2.19524E+11,2.39201E+11,3.1105E+11,2.28138E+11,
Europe & Central Asia (IDA & IBRD countries),TEC,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,58000000,45000000,43000000,79000000,64000000,114000000,16000000,32000000,59000000,105000000,28000000,113000000,69000000,62000000,141000000,114000000,141000000,127000000,369000000,674000000,808010000,1196900000,3178900000,5589768480,4915356874,9289933140,11461553183,17119702805,17954478221,18647203016,19359523102,20753050592,18483607546,30471387096,58560963645,66936837128,1.24829E+11,1.7456E+11,1.86674E+11,1.08659E+11,1.0827E+11,1.41019E+11,1.16316E+11,1.20617E+11,90087832335,72522061991,1.11448E+11,84567647137,67986781909,92655143632,
Togo,TGO,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,700000,4600000,1200000,3300000,-44328180.69,5212005.429,5624596.024,11258562.07,92893665.51,52585152.01,42734849.49,10193888.02,16131768.51,1443319.394,-9936912.147,16275545.97,6113092.437,7150544.289,12966335.72,9169040.444,18239596.96,6479812.947,-13109576.41,-18575900.85,-3265462.296,-7813307.22,2253923.414,12260365.78,11116162.85,15089199.25,52818330.99,72617650.89,57806307.37,45773612.37,79967681.86,96003598.21,91396741.9,62406802.63,50892371.95,46304496.13,125064101.8,728710878.4,121511565.6,183599249,54020342.35,257860036.5,-46308331.62,88558699.5,-180972714.8,133312924.1,
Thailand,THA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,42802884.62,38865384.62,68610576.92,77833711.61,188288646.4,85626229.2,79117247.89,106077896.2,55653209.32,55280864.57,189859432.3,290555396.4,190868602.2,349606931.8,401019248.9,163200658,262504153.8,351932497.4,1105370110,1775449345,2443549743,2013985971,2113021867,1804040985,1366440825,2067936429,2335837475,3894755071,7314804931,6102677671,3365987583,5067170388,3341612007,5232270340,5860255943,8215637195,8917470351,8633903441,8561557725,6411458545,14746672920,2473685996,12899036063,15935960665,4975455660,8927579182,2810184390,8229148190,13205107281,6130101142,
Tajikistan,TJK,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000000,9000000,12000000,10000000,18000000,18000000,29940400,6702900,23543300,9495400,36066400,31649700,272025100,54479300,338627400,359967400,486614340,149060550,93940670,145883670,241736370,283140730,326593810,454012320,241616267.2,185827080.7,220862232.3,212809730.7,
Turkmenistan,TKM,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79000000,103000000,233000000,108060000,107860000,62300000,125000000,131000000,170000000,276000000,226000000,353700000,418200000,730900000,856000000,1277000000,4553000000,3632300000,3391067000,3129614737,2861420712,3830131000,3042968000,2243160000,2085944000,1985147000,2165862500,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,1340828010,1703278140,809037065,2137192600,1902219763,3008991839,2049134919,2914798961,3907426333,5187211569,6398280935,8558095556,6941380000,5439941667,4374111797,5993615759,4819445113,5270247037,8483525465,8138811525,8299627444,12999679453,14783890466,13827389512,28695965495,30529503183,45534436358,67210610522,75189401156,89658107608,79627171983,72663445140,55720621735,45229975780,68431926659,78560226321,76982343725,1.31669E+11,1.5101E+11,92433281355,1.60389E+11,2.09913E+11,2.11815E+11,1.99067E+11,1.90491E+11,1.77434E+11,1.68084E+11,1.60513E+11,1.74505E+11,1.65578E+11,
Timor-Leste,TLS,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4519000,,908000,8478084.462,8695061.688,39697970.75,47954750.66,30332806.77,49058168.54,40382443.85,55857105.62,33905491.52,42995500,5478700,6715937.467,47925664.57,74580323.02,
Middle East & North Africa (IDA & IBRD countries),TMN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,461010000,184730000,305939999.4,475295438.4,699810353.7,81181693.89,558269064.2,302681905.9,822526610.6,903715274.1,235915809.4,550770901.3,193117175.4,350708762.6,996095100,1432828268,1053545316,756328688.4,1554500733,1643526354,720285127.1,1158270170,2381389629,2800145545,2461917880,1071081276,1541694282,4663964698,3856224616,3426383250,5058760397,7163609492,8453500196,11240178678,10607637297,18185550613,30455832480,33637310502,35554856313,28919130630,25752879980,16389710371,22936585125,16480382118,7554493071,8974619580,13357539033,16534523186,15125368421,14094019706,
Tonga,TON,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,,0,0,0,0,0,0,40000,50000,0,0,0,0,0,20000,20946.89127,113399.923,194192.9475,58146.12985,110538.2499,99521.42423,200289.4425,1244111.864,351311.272,2489172.175,1028451.382,284990.7059,-10526.1492,45708.6176,958145.9919,9212396.929,7628663.053,4692076.768,182273.3306,5533664.04,6005489.532,10987468.97,17583867.2,21517757.35,247006.485,4661006.003,7641551.958,-841513.9783,6269513.29,13241447.49,6349155.28,5724624.577,-5613753.358,15043792.49,1282630.871,
South Asia (IDA & IBRD),TSA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,68390000,49410000,35360000,36810000,65310000,18329797.66,6115099.625,-14115363.2,60917584.88,148025869.4,203483500,254549302.9,203630700.5,72919902.72,107619291.4,258841332.4,262189951,411296932.3,327182328.4,487509138.4,541686874.4,390731743.5,746299992.6,1114335940,1580619702,2931339015,3512002809,4895320824,3547667680,3080367825,4367540968,5798481655,6354963508,4820712731,7477232653,10888782988,25539643966,32472490181,51156328359,39495301323,31698961379,40646167618,27781340462,33525285629,40326751703,49718769794,50932456613,46334263754,48656050502,56703048645,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,829169866.2,715170932.6,695548245.9,818969139.1,1416784681,1285939858,1016639889,845894097.6,919838268.3,773361137.7,255531072,1545026116,1460228984,854463619.3,937809636.6,1000052323,615474971.6,1317723817,1510216501,2969625004,1161980881,2079621355,1866956370,2597446468,3577795221,3608386963,3269901241,7379460248,6019551275,8645875761,6875196000,15429288149,10871759713,13816660416,12633129602,19611630721,16435443923,29150800002,38791742144,36636643672,32943019709,42045694123,45551529070,40715053720,44458531557,44374673915,31761369199,28458717069,32050437413,29199715215,
